x,y,Elevation
518762.802971435,1507122.90403418,211.0
518772.802971435,1507122.90403418,211.0
518782.802971435,1507122.90403418,211.0
518792.802971435,1507122.90403418,211.0
518802.802971435,1507122.90403418,211.0
518812.802971435,1507122.90403418,211.0
518822.802971435,1507122.90403418,211.0
518832.802971435,1507122.90403418,211.0
518842.802971435,1507122.90403418,211.0
518852.802971435,1507122.90403418,211.0
518862.802971435,1507122.90403418,211.0
518872.802971435,1507122.90403418,211.0
518882.802971435,1507122.90403418,211.0
518892.802971435,1507122.90403418,211.0
518902.802971435,1507122.90403418,211.0
518912.802971435,1507122.90403418,211.0
518922.802971435,1507122.90403418,211.0
518932.802971435,1507122.90403418,211.0
518942.802971435,1507122.90403418,211.0
518952.802971435,1507122.90403418,211.0
518962.802971435,1507122.90403418,211.0
518972.802971435,1507122.90403418,211.0
518982.802971435,1507122.90403418,211.0
518992.802971435,1507122.90403418,211.0
519002.802971435,1507122.90403418,211.0
519012.802971435,1507122.90403418,211.0
519022.802971435,1507122.90403418,211.0
519032.802971435,1507122.90403418,211.0
519042.802971435,1507122.90403418,211.0
519052.802971435,1507122.90403418,211.0
519062.802971435,1507122.90403418,211.0
519072.802971435,1507122.90403418,211.0
519082.802971435,1507122.90403418,211.0
519092.802971435,1507122.90403418,211.0
519102.802971435,1507122.90403418,211.0
519112.802971435,1507122.90403418,211.0
519122.802971435,1507122.90403418,211.0
519132.802971435,1507122.90403418,211.0
519142.802971435,1507122.90403418,211.0
519152.802971435,1507122.90403418,211.0
519162.802971435,1507122.90403418,211.0
519172.802971435,1507122.90403418,211.0
519182.802971435,1507122.90403418,211.0
519192.802971435,1507122.90403418,211.0
519202.802971435,1507122.90403418,211.0
519212.802971435,1507122.90403418,215.8965
519222.802971435,1507122.90403418,227.35757
519232.802971435,1507122.90403418,236.95842
519242.802971435,1507122.90403418,247.12
519252.802971435,1507122.90403418,254.79857
519262.802971435,1507122.90403418,252.06488
519272.802971435,1507122.90403418,250.72821
519282.802971435,1507122.90403418,242.13544
519292.802971435,1507122.90403418,221.37466
519302.802971435,1507122.90403418,211.14964
519312.802971435,1507122.90403418,211.0
519322.802971435,1507122.90403418,211.0
518582.802971435,1507112.90403418,211.0
518592.802971435,1507112.90403418,211.0
518602.802971435,1507112.90403418,211.0
518612.802971435,1507112.90403418,211.0
518622.802971435,1507112.90403418,211.0
518632.802971435,1507112.90403418,211.0
518642.802971435,1507112.90403418,211.0
518652.802971435,1507112.90403418,211.0
518662.802971435,1507112.90403418,211.0
518672.802971435,1507112.90403418,211.0
518682.802971435,1507112.90403418,211.0
518692.802971435,1507112.90403418,211.0
518702.802971435,1507112.90403418,211.0
518712.802971435,1507112.90403418,211.0
518722.802971435,1507112.90403418,211.0
518732.802971435,1507112.90403418,211.0
518742.802971435,1507112.90403418,211.0
518752.802971435,1507112.90403418,211.0
518762.802971435,1507112.90403418,211.0
518772.802971435,1507112.90403418,211.0
518782.802971435,1507112.90403418,211.0
518792.802971435,1507112.90403418,211.0
518802.802971435,1507112.90403418,211.0
518812.802971435,1507112.90403418,211.0
518822.802971435,1507112.90403418,211.0
518832.802971435,1507112.90403418,211.0
518842.802971435,1507112.90403418,211.0
518852.802971435,1507112.90403418,211.0
518862.802971435,1507112.90403418,211.0
518872.802971435,1507112.90403418,211.0
518882.802971435,1507112.90403418,211.0
518892.802971435,1507112.90403418,211.0
518902.802971435,1507112.90403418,211.0
518912.802971435,1507112.90403418,211.0
518922.802971435,1507112.90403418,211.0
518932.802971435,1507112.90403418,211.0
518942.802971435,1507112.90403418,211.0
518952.802971435,1507112.90403418,211.0
518962.802971435,1507112.90403418,211.0
518972.802971435,1507112.90403418,211.0
518982.802971435,1507112.90403418,211.0
518992.802971435,1507112.90403418,211.0
519002.802971435,1507112.90403418,211.0
519012.802971435,1507112.90403418,211.0
519022.802971435,1507112.90403418,211.0
519032.802971435,1507112.90403418,211.0
519042.802971435,1507112.90403418,211.0
519052.802971435,1507112.90403418,211.0
519062.802971435,1507112.90403418,211.0
519072.802971435,1507112.90403418,211.0
519082.802971435,1507112.90403418,211.0
519092.802971435,1507112.90403418,211.0
519102.802971435,1507112.90403418,211.0
519112.802971435,1507112.90403418,211.0
519122.802971435,1507112.90403418,211.0
519132.802971435,1507112.90403418,211.0
519142.802971435,1507112.90403418,211.0
519152.802971435,1507112.90403418,211.0
519162.802971435,1507112.90403418,211.0
519172.802971435,1507112.90403418,211.0
519182.802971435,1507112.90403418,211.0
519192.802971435,1507112.90403418,211.0
519202.802971435,1507112.90403418,211.0
519212.802971435,1507112.90403418,211.24547
519222.802971435,1507112.90403418,219.50697
519232.802971435,1507112.90403418,227.30225
519242.802971435,1507112.90403418,237.12163
519252.802971435,1507112.90403418,245.7345
519262.802971435,1507112.90403418,244.50906
519272.802971435,1507112.90403418,243.2127
519282.802971435,1507112.90403418,235.1538
519292.802971435,1507112.90403418,219.48465
519302.802971435,1507112.90403418,213.81287
519312.802971435,1507112.90403418,211.0
519322.802971435,1507112.90403418,211.0
518562.802971435,1507102.90403418,211.0
518572.802971435,1507102.90403418,211.0
518582.802971435,1507102.90403418,211.0
518592.802971435,1507102.90403418,211.0
518602.802971435,1507102.90403418,211.0
518612.802971435,1507102.90403418,211.0
518622.802971435,1507102.90403418,211.0
518632.802971435,1507102.90403418,211.0
518642.802971435,1507102.90403418,211.0
518652.802971435,1507102.90403418,211.0
518662.802971435,1507102.90403418,211.0
518672.802971435,1507102.90403418,211.0
518682.802971435,1507102.90403418,211.0
518692.802971435,1507102.90403418,211.0
518702.802971435,1507102.90403418,211.0
518712.802971435,1507102.90403418,211.0
518722.802971435,1507102.90403418,211.0
518732.802971435,1507102.90403418,211.0
518742.802971435,1507102.90403418,211.0
518752.802971435,1507102.90403418,211.0
518762.802971435,1507102.90403418,211.0
518772.802971435,1507102.90403418,211.0
518782.802971435,1507102.90403418,211.0
518792.802971435,1507102.90403418,211.0
518802.802971435,1507102.90403418,211.0
518812.802971435,1507102.90403418,211.0
518822.802971435,1507102.90403418,211.0
518832.802971435,1507102.90403418,211.0
518842.802971435,1507102.90403418,211.0
518852.802971435,1507102.90403418,211.0
518862.802971435,1507102.90403418,211.0
518872.802971435,1507102.90403418,211.0
518882.802971435,1507102.90403418,211.0
518892.802971435,1507102.90403418,211.0
518902.802971435,1507102.90403418,211.0
518912.802971435,1507102.90403418,211.0
518922.802971435,1507102.90403418,211.0
518932.802971435,1507102.90403418,211.0
518942.802971435,1507102.90403418,211.0
518952.802971435,1507102.90403418,211.0
518962.802971435,1507102.90403418,211.0
518972.802971435,1507102.90403418,211.0
518982.802971435,1507102.90403418,211.0
518992.802971435,1507102.90403418,211.0
519002.802971435,1507102.90403418,211.0
519012.802971435,1507102.90403418,211.0
519022.802971435,1507102.90403418,211.0
519032.802971435,1507102.90403418,211.0
519042.802971435,1507102.90403418,211.0
519052.802971435,1507102.90403418,211.0
519062.802971435,1507102.90403418,211.0
519072.802971435,1507102.90403418,211.0
519082.802971435,1507102.90403418,211.0
519092.802971435,1507102.90403418,211.0
519102.802971435,1507102.90403418,211.0
519112.802971435,1507102.90403418,211.0
519122.802971435,1507102.90403418,211.0
519132.802971435,1507102.90403418,211.0
519142.802971435,1507102.90403418,211.0
519152.802971435,1507102.90403418,211.0
519162.802971435,1507102.90403418,211.0
519172.802971435,1507102.90403418,211.0
519182.802971435,1507102.90403418,211.0
519192.802971435,1507102.90403418,211.0
519202.802971435,1507102.90403418,211.0
519212.802971435,1507102.90403418,211.0
519222.802971435,1507102.90403418,214.12932
519232.802971435,1507102.90403418,220.12007
519242.802971435,1507102.90403418,229.17511
519252.802971435,1507102.90403418,238.04657
519262.802971435,1507102.90403418,236.82047
519272.802971435,1507102.90403418,235.40697
519282.802971435,1507102.90403418,227.20941
519292.802971435,1507102.90403418,213.64337
519302.802971435,1507102.90403418,211.0
519312.802971435,1507102.90403418,211.0
519322.802971435,1507102.90403418,211.0
519332.802971435,1507102.90403418,211.0
518542.802971435,1507092.90403418,211.0
518552.802971435,1507092.90403418,211.0
518562.802971435,1507092.90403418,211.0
518572.802971435,1507092.90403418,211.0
518582.802971435,1507092.90403418,211.0
518592.802971435,1507092.90403418,211.0
518602.802971435,1507092.90403418,211.0
518612.802971435,1507092.90403418,211.0
518622.802971435,1507092.90403418,211.0
518632.802971435,1507092.90403418,211.0
518642.802971435,1507092.90403418,211.0
518652.802971435,1507092.90403418,211.0
518662.802971435,1507092.90403418,211.0
518672.802971435,1507092.90403418,211.0
518682.802971435,1507092.90403418,211.0
518692.802971435,1507092.90403418,211.0
518702.802971435,1507092.90403418,211.0
518712.802971435,1507092.90403418,211.0
518722.802971435,1507092.90403418,211.0
518732.802971435,1507092.90403418,211.0
518742.802971435,1507092.90403418,211.0
518752.802971435,1507092.90403418,211.0
518762.802971435,1507092.90403418,211.0
518772.802971435,1507092.90403418,211.0
518782.802971435,1507092.90403418,211.0
518792.802971435,1507092.90403418,211.0
518802.802971435,1507092.90403418,211.0
518812.802971435,1507092.90403418,211.0
518822.802971435,1507092.90403418,211.0
518832.802971435,1507092.90403418,211.0
518842.802971435,1507092.90403418,211.0
518852.802971435,1507092.90403418,211.0
518862.802971435,1507092.90403418,211.0
518872.802971435,1507092.90403418,211.0
518882.802971435,1507092.90403418,211.0
518892.802971435,1507092.90403418,211.0
518902.802971435,1507092.90403418,211.0
518912.802971435,1507092.90403418,211.0
518922.802971435,1507092.90403418,211.0
518932.802971435,1507092.90403418,211.0
518942.802971435,1507092.90403418,211.0
518952.802971435,1507092.90403418,211.0
518962.802971435,1507092.90403418,211.0
518972.802971435,1507092.90403418,211.0
518982.802971435,1507092.90403418,211.0
518992.802971435,1507092.90403418,211.0
519002.802971435,1507092.90403418,211.0
519012.802971435,1507092.90403418,211.0
519022.802971435,1507092.90403418,211.0
519032.802971435,1507092.90403418,211.0
519042.802971435,1507092.90403418,211.0
519052.802971435,1507092.90403418,211.0
519062.802971435,1507092.90403418,211.0
519072.802971435,1507092.90403418,211.0
519082.802971435,1507092.90403418,211.0
519092.802971435,1507092.90403418,211.0
519102.802971435,1507092.90403418,211.0
519112.802971435,1507092.90403418,211.0
519122.802971435,1507092.90403418,211.0
519132.802971435,1507092.90403418,211.0
519142.802971435,1507092.90403418,211.0
519152.802971435,1507092.90403418,211.0
519162.802971435,1507092.90403418,211.0
519172.802971435,1507092.90403418,211.0
519182.802971435,1507092.90403418,211.0
519192.802971435,1507092.90403418,211.0
519202.802971435,1507092.90403418,211.0
519212.802971435,1507092.90403418,211.0
519222.802971435,1507092.90403418,211.6495
519232.802971435,1507092.90403418,216.39563
519242.802971435,1507092.90403418,224.73512
519252.802971435,1507092.90403418,233.43042
519262.802971435,1507092.90403418,231.28142
519272.802971435,1507092.90403418,229.69342
519282.802971435,1507092.90403418,221.02374
519292.802971435,1507092.90403418,211.0
519302.802971435,1507092.90403418,211.0
519312.802971435,1507092.90403418,211.0
519322.802971435,1507092.90403418,211.0
519332.802971435,1507092.90403418,211.0
518522.802971435,1507082.90403418,211.0
518532.802971435,1507082.90403418,211.0
518542.802971435,1507082.90403418,211.0
518552.802971435,1507082.90403418,211.0
518562.802971435,1507082.90403418,211.0
518572.802971435,1507082.90403418,211.0
518582.802971435,1507082.90403418,211.0
518592.802971435,1507082.90403418,211.0
518602.802971435,1507082.90403418,211.0
518612.802971435,1507082.90403418,211.0
518622.802971435,1507082.90403418,211.0
518632.802971435,1507082.90403418,211.0
518642.802971435,1507082.90403418,211.0
518652.802971435,1507082.90403418,211.0
518662.802971435,1507082.90403418,211.0
518672.802971435,1507082.90403418,211.0
518682.802971435,1507082.90403418,211.0
518692.802971435,1507082.90403418,211.0
518702.802971435,1507082.90403418,211.0
518712.802971435,1507082.90403418,211.0
518722.802971435,1507082.90403418,211.0
518732.802971435,1507082.90403418,211.0
518742.802971435,1507082.90403418,211.0
518752.802971435,1507082.90403418,211.0
518762.802971435,1507082.90403418,211.0
518772.802971435,1507082.90403418,211.0
518782.802971435,1507082.90403418,211.0
518792.802971435,1507082.90403418,211.0
518802.802971435,1507082.90403418,211.0
518812.802971435,1507082.90403418,211.0
518822.802971435,1507082.90403418,211.0
518832.802971435,1507082.90403418,211.0
518842.802971435,1507082.90403418,211.0
518852.802971435,1507082.90403418,211.0
518862.802971435,1507082.90403418,211.0
518872.802971435,1507082.90403418,211.0
518882.802971435,1507082.90403418,211.0
518892.802971435,1507082.90403418,211.0
518902.802971435,1507082.90403418,211.0
518912.802971435,1507082.90403418,211.0
518922.802971435,1507082.90403418,211.0
518932.802971435,1507082.90403418,211.0
518942.802971435,1507082.90403418,211.0
518952.802971435,1507082.90403418,211.0
518962.802971435,1507082.90403418,211.0
518972.802971435,1507082.90403418,211.0
518982.802971435,1507082.90403418,211.0
518992.802971435,1507082.90403418,211.0
519002.802971435,1507082.90403418,211.0
519012.802971435,1507082.90403418,211.0
519022.802971435,1507082.90403418,211.0
519032.802971435,1507082.90403418,211.0
519042.802971435,1507082.90403418,211.0
519052.802971435,1507082.90403418,211.0
519062.802971435,1507082.90403418,211.0
519072.802971435,1507082.90403418,211.0
519082.802971435,1507082.90403418,211.0
519092.802971435,1507082.90403418,211.0
519102.802971435,1507082.90403418,211.0
519112.802971435,1507082.90403418,211.0
519122.802971435,1507082.90403418,211.0
519132.802971435,1507082.90403418,211.0
519142.802971435,1507082.90403418,211.0
519152.802971435,1507082.90403418,211.0
519162.802971435,1507082.90403418,211.0
519172.802971435,1507082.90403418,211.0
519182.802971435,1507082.90403418,211.0
519192.802971435,1507082.90403418,211.0
519202.802971435,1507082.90403418,211.0
519212.802971435,1507082.90403418,211.0
519222.802971435,1507082.90403418,211.0
519232.802971435,1507082.90403418,215.18097
519242.802971435,1507082.90403418,223.18416
519252.802971435,1507082.90403418,231.72556
519262.802971435,1507082.90403418,228.77611
519272.802971435,1507082.90403418,227.05319
519282.802971435,1507082.90403418,217.88686
519292.802971435,1507082.90403418,211.0
519302.802971435,1507082.90403418,211.0
519312.802971435,1507082.90403418,211.0
519322.802971435,1507082.90403418,211.0
519332.802971435,1507082.90403418,211.0
519342.802971435,1507082.90403418,211.0
518492.802971435,1507072.90403418,211.0
518502.802971435,1507072.90403418,211.0
518512.802971435,1507072.90403418,211.0
518522.802971435,1507072.90403418,211.0
518532.802971435,1507072.90403418,211.0
518542.802971435,1507072.90403418,211.0
518552.802971435,1507072.90403418,211.0
518562.802971435,1507072.90403418,211.0
518572.802971435,1507072.90403418,211.0
518582.802971435,1507072.90403418,211.0
518592.802971435,1507072.90403418,211.0
518602.802971435,1507072.90403418,211.0
518612.802971435,1507072.90403418,211.0
518622.802971435,1507072.90403418,211.0
518632.802971435,1507072.90403418,211.0
518642.802971435,1507072.90403418,211.0
518652.802971435,1507072.90403418,211.0
518662.802971435,1507072.90403418,211.0
518672.802971435,1507072.90403418,211.0
518682.802971435,1507072.90403418,211.0
518692.802971435,1507072.90403418,211.0
518702.802971435,1507072.90403418,211.0
518712.802971435,1507072.90403418,211.0
518722.802971435,1507072.90403418,211.0
518732.802971435,1507072.90403418,211.0
518742.802971435,1507072.90403418,211.0
518752.802971435,1507072.90403418,211.0
518762.802971435,1507072.90403418,211.0
518772.802971435,1507072.90403418,211.0
518782.802971435,1507072.90403418,211.0
518792.802971435,1507072.90403418,211.0
518802.802971435,1507072.90403418,211.0
518812.802971435,1507072.90403418,211.0
518822.802971435,1507072.90403418,211.0
518832.802971435,1507072.90403418,211.0
518842.802971435,1507072.90403418,211.0
518852.802971435,1507072.90403418,211.0
518862.802971435,1507072.90403418,211.0
518872.802971435,1507072.90403418,211.0
518882.802971435,1507072.90403418,211.0
518892.802971435,1507072.90403418,211.0
518902.802971435,1507072.90403418,211.0
518912.802971435,1507072.90403418,211.0
518922.802971435,1507072.90403418,211.0
518932.802971435,1507072.90403418,211.0
518942.802971435,1507072.90403418,211.0
518952.802971435,1507072.90403418,211.0
518962.802971435,1507072.90403418,211.0
518972.802971435,1507072.90403418,211.0
518982.802971435,1507072.90403418,211.0
518992.802971435,1507072.90403418,211.0
519002.802971435,1507072.90403418,211.0
519012.802971435,1507072.90403418,211.0
519022.802971435,1507072.90403418,211.0
519032.802971435,1507072.90403418,211.0
519042.802971435,1507072.90403418,211.0
519052.802971435,1507072.90403418,211.0
519062.802971435,1507072.90403418,211.0
519072.802971435,1507072.90403418,211.0
519082.802971435,1507072.90403418,211.0
519092.802971435,1507072.90403418,211.0
519102.802971435,1507072.90403418,211.0
519112.802971435,1507072.90403418,211.0
519122.802971435,1507072.90403418,211.0
519132.802971435,1507072.90403418,211.0
519142.802971435,1507072.90403418,211.0
519152.802971435,1507072.90403418,211.0
519162.802971435,1507072.90403418,211.0
519172.802971435,1507072.90403418,211.0
519182.802971435,1507072.90403418,211.0
519192.802971435,1507072.90403418,211.0
519202.802971435,1507072.90403418,211.0
519212.802971435,1507072.90403418,211.0
519222.802971435,1507072.90403418,211.0
519232.802971435,1507072.90403418,215.21269
519242.802971435,1507072.90403418,223.22922
519252.802971435,1507072.90403418,231.78731
519262.802971435,1507072.90403418,228.64636
519272.802971435,1507072.90403418,226.87502
519282.802971435,1507072.90403418,217.31078
519292.802971435,1507072.90403418,211.0
519302.802971435,1507072.90403418,211.0
519312.802971435,1507072.90403418,211.0
519322.802971435,1507072.90403418,211.0
519332.802971435,1507072.90403418,211.0
519342.802971435,1507072.90403418,211.0
518472.802971435,1507062.90403418,211.0
518482.802971435,1507062.90403418,211.0
518492.802971435,1507062.90403418,211.0
518502.802971435,1507062.90403418,211.0
518512.802971435,1507062.90403418,211.0
518522.802971435,1507062.90403418,211.0
518532.802971435,1507062.90403418,211.0
518542.802971435,1507062.90403418,211.0
518552.802971435,1507062.90403418,211.0
518562.802971435,1507062.90403418,211.0
518572.802971435,1507062.90403418,211.0
518582.802971435,1507062.90403418,211.0
518592.802971435,1507062.90403418,211.0
518602.802971435,1507062.90403418,211.0
518612.802971435,1507062.90403418,211.0
518622.802971435,1507062.90403418,211.0
518632.802971435,1507062.90403418,211.0
518642.802971435,1507062.90403418,211.0
518652.802971435,1507062.90403418,211.0
518662.802971435,1507062.90403418,211.0
518672.802971435,1507062.90403418,211.0
518682.802971435,1507062.90403418,211.0
518692.802971435,1507062.90403418,211.0
518702.802971435,1507062.90403418,211.0
518712.802971435,1507062.90403418,211.0
518722.802971435,1507062.90403418,211.0
518732.802971435,1507062.90403418,211.0
518742.802971435,1507062.90403418,211.0
518752.802971435,1507062.90403418,211.0
518762.802971435,1507062.90403418,211.0
518772.802971435,1507062.90403418,211.0
518782.802971435,1507062.90403418,211.0
518792.802971435,1507062.90403418,211.0
518802.802971435,1507062.90403418,211.0
518812.802971435,1507062.90403418,211.0
518822.802971435,1507062.90403418,211.0
518832.802971435,1507062.90403418,211.0
518842.802971435,1507062.90403418,211.0
518852.802971435,1507062.90403418,211.0
518862.802971435,1507062.90403418,211.0
518872.802971435,1507062.90403418,211.0
518882.802971435,1507062.90403418,211.0
518892.802971435,1507062.90403418,211.0
518902.802971435,1507062.90403418,211.0
518912.802971435,1507062.90403418,211.0
518922.802971435,1507062.90403418,211.0
518932.802971435,1507062.90403418,211.0
518942.802971435,1507062.90403418,211.0
518952.802971435,1507062.90403418,211.0
518962.802971435,1507062.90403418,211.0
518972.802971435,1507062.90403418,211.0
518982.802971435,1507062.90403418,211.0
518992.802971435,1507062.90403418,211.0
519002.802971435,1507062.90403418,211.0
519012.802971435,1507062.90403418,211.0
519022.802971435,1507062.90403418,211.0
519032.802971435,1507062.90403418,211.0
519042.802971435,1507062.90403418,211.0
519052.802971435,1507062.90403418,211.0
519062.802971435,1507062.90403418,211.0
519072.802971435,1507062.90403418,211.0
519082.802971435,1507062.90403418,211.0
519092.802971435,1507062.90403418,211.0
519102.802971435,1507062.90403418,211.0
519112.802971435,1507062.90403418,211.0
519122.802971435,1507062.90403418,211.0
519132.802971435,1507062.90403418,211.0
519142.802971435,1507062.90403418,211.0
519152.802971435,1507062.90403418,211.0
519162.802971435,1507062.90403418,214.93918
519172.802971435,1507062.90403418,213.75906
519182.802971435,1507062.90403418,212.58012
519192.802971435,1507062.90403418,211.8639
519202.802971435,1507062.90403418,211.09433
519212.802971435,1507062.90403418,211.25737
519222.802971435,1507062.90403418,212.54485
519232.802971435,1507062.90403418,217.07324
519242.802971435,1507062.90403418,225.4943
519252.802971435,1507062.90403418,234.31508
519262.802971435,1507062.90403418,230.73508
519272.802971435,1507062.90403418,228.81625
519282.802971435,1507062.90403418,218.8426
519292.802971435,1507062.90403418,211.0
519302.802971435,1507062.90403418,211.0
519312.802971435,1507062.90403418,211.0
519322.802971435,1507062.90403418,211.0
519332.802971435,1507062.90403418,211.0
519342.802971435,1507062.90403418,211.0
519352.802971435,1507062.90403418,211.0
518452.802971435,1507052.90403418,211.0
518462.802971435,1507052.90403418,211.0
518472.802971435,1507052.90403418,211.0
518482.802971435,1507052.90403418,211.0
518492.802971435,1507052.90403418,211.0
518502.802971435,1507052.90403418,211.0
518512.802971435,1507052.90403418,211.0
518522.802971435,1507052.90403418,211.0
518532.802971435,1507052.90403418,211.0
518542.802971435,1507052.90403418,211.0
518552.802971435,1507052.90403418,211.0
518562.802971435,1507052.90403418,211.0
518572.802971435,1507052.90403418,211.0
518582.802971435,1507052.90403418,211.0
518592.802971435,1507052.90403418,211.0
518602.802971435,1507052.90403418,211.0
518612.802971435,1507052.90403418,211.0
518622.802971435,1507052.90403418,211.0
518632.802971435,1507052.90403418,211.0
518642.802971435,1507052.90403418,211.0
518652.802971435,1507052.90403418,211.0
518662.802971435,1507052.90403418,211.0
518672.802971435,1507052.90403418,211.0
518682.802971435,1507052.90403418,211.0
518692.802971435,1507052.90403418,211.0
518702.802971435,1507052.90403418,211.0
518712.802971435,1507052.90403418,211.0
518722.802971435,1507052.90403418,211.0
